MMKB04:000190495:mpeg21:a0133	1938	De Maasbode	ROTTERDAM. De begrafenis van onzen burgemeester.	artikel	0.9436405178979437	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000191544:mpeg21:a0030	1923	De Maasbode	KONING GUSTAAF V VAN ZWEDEN IN ONS LAND HET BEZOEK AAN 'S GRAVENHAGE	artikel	0.963963963963964	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000071222:mpeg21:a0011	1923	Delftsche courant	LAATSTE BERICHTEN. Koning Gustaaf V in Amsterdam.	artikel	0.949171270718232	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000075069:mpeg21:a0021	1930	Delftsche courant	Buitenland OVERZICHT. De Noorsche verkiezingen.	artikel	0.9638728323699421	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000087205:mpeg21:a0001	1868	Arnhemsche courant	ARNHEM, 15 DECEMBER.	artikel	0.9474720945502298	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000087868:mpeg21:a0003	1866	Arnhemsche courant	BUITENLAND. DUITSCHLAND.	artikel	0.924415443175639	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000088329:mpeg21:a0002	1853	Arnhemsche courant	Buitenlandsche Berigten. DUITSCHLAND.	artikel	0.8468137254901961	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000088555:mpeg21:a0002	1853	Arnhemsche courant	Tegenovergestelde consequentie. DE DIPLOMATIE EN HET GESLAGT. III.	artikel	0.9379310344827586	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000089054:mpeg21:a0006	1871	Arnhemsche courant	Buitenland. De kandidatuur der Bourbons.	artikel	0.9453524004085802	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000089663:mpeg21:a0002	1869	Arnhemsche courant	Binnenland.	artikel	0.954817637452368	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000089921:mpeg21:a0028	1865	Arnhemsche courant	MENGELWERK. Londen, 28 october 1865. Mijnheer de Redacteur!	artikel	0.9442538593481989	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000090810:mpeg21:a0001	1872	Arnhemsche courant	STAATKUNDIG OVERZIGT. 26 Augustus 1872.	artikel	0.9205426356589147	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000093488:mpeg21:a0022	1897	Arnhemsche courant	BIJVOEGSEL behoorende bij de Arnhemsche Courant van Zaterdag 13 Februari 1897 LETTERKUNDE, TOONEEL, CONCERTEN, enz.	artikel	0.9360730593607306	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
