ddd:110598857:mpeg21:a0049	1935	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	DINXPERLO.	artikel	0.8937093275488069	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:110598866:mpeg21:a0040	1935	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	Chr. Zangver. „Looft den Heere&quot;.	artikel	0.8798586572438163	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010116712:mpeg21:a0022	1868	Nieuwe Rotterdamsche courant : staats-, handels-, nieuws- en advertentieblad	Advertentie	advertentie	0.6706586826347305	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010138335:mpeg21:a0043	1867	Algemeen Handelsblad	Advertentie	advertentie	0.8456591639871383	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010138360:mpeg21:a0051	1867	Algemeen Handelsblad	Advertentie	advertentie	0.7965367965367965	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010153594:mpeg21:a0018	1881	Nieuwe Tilburgsche Courant	Advertentie	advertentie	0.7157360406091371	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010167335:mpeg21:a0058	1913	Het nieuws van den dag voor Nederlandsch-Indië	Advertentie	advertentie	0.890625	nl	01_Natural_history	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:010196988:mpeg21:a0168	1907	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.746268656716418	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010212044:mpeg21:a0139	1928	Voorwaarts : sociaal-democratisch dagblad	Advertentie	advertentie	0.8085106382978723	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010240566:mpeg21:a0022	1860	Algemeen Handelsblad	Advertentie	advertentie	0.7940074906367042	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010295804:mpeg21:a0203	1914	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.7636655948553055	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010297024:mpeg21:a0072	1918	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.7099236641221374	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010514071:mpeg21:a0102	1927	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.7854251012145749	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010586366:mpeg21:a0044	1872	Leeuwarder courant	Advertentie	advertentie	0.7142857142857143	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000140623:mpeg21:a0081	1922	Haagsche courant	Advertentie	advertentie	0.7941747572815534	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010597117:mpeg21:a0090	1904	Leeuwarder courant	Advertentie	advertentie	0.6964285714285714	nl	12_Bagger_OCR	\N	Regionaal/lokaal	\N	\N
ddd:010599620:mpeg21:a0090	1912	Leeuwarder courant	Advertentie	advertentie	0.5543478260869565	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010601132:mpeg21:a0088	1917	Leeuwarder courant	Advertentie	advertentie	0.6901408450704225	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010604323:mpeg21:a0052	1928	Leeuwarder courant	Advertentie	advertentie	0.6857142857142857	af	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010661218:mpeg21:a0025	1931	Algemeen Handelsblad	Advertentie	advertentie	0.8109452736318408	nl	06_Hunt_economical	\N	Landelijk	\N	\N
MMDA03:000111739:mpeg21:a0059	1926	Provinciale Drentsche en Asser courant	Advertentie	advertentie	0.65625	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010666790:mpeg21:a0078	1911	Nieuwsblad van het Noorden	Advertentie	advertentie	0.7560137457044673	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010736085:mpeg21:a0022	1906	Nieuwsblad van Friesland : Hepkema's courant	Advertentie	advertentie	0.8386524822695035	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000143771:mpeg21:a0074	1916	Haagsche courant	Advertentie	advertentie	0.7985257985257985	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000145574:mpeg21:a0139	1929	Haagsche courant	Advertentie	advertentie	0.7831858407079646	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000166764:mpeg21:a0016	1876	De Maasbode	Advertentie	advertentie	0.8109452736318408	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010760830:mpeg21:a0172	1928	Nieuwsblad van Friesland : Hepkema's courant	Advertentie	advertentie	0.5357142857142857	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010858020:mpeg21:a0021	1928	Nieuw Israelietisch weekblad	Advertentie	advertentie	0.6203208556149733	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010858022:mpeg21:a0027	1928	Nieuw Israelietisch weekblad	Advertentie	advertentie	0.6271186440677966	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010931524:mpeg21:a0033	1928	Limburgsch dagblad	Advertentie	advertentie	0.7032967032967034	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:011007757:mpeg21:a0069	1883	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.5603448275862069	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:110556002:mpeg21:a0038	1908	De Telegraaf	Advertentie	advertentie	0.6184738955823293	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:110596915:mpeg21:a0039	1912	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	Advertentie	advertentie	0.7480916030534351	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMCODA01:000154596:mpeg21:a0028	1927	Nieuwe Apeldoornsche courant	Advertentie	advertentie	0.7757009345794392	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMGARO01:000171846:mpeg21:a0026	1917	De grondwet	Advertentie	advertentie	0.7922077922077922	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMHCO01:000062815:mpeg21:a0018	1883	Provinciale Overijsselsche en Zwolsche courant	Advertentie	advertentie	0.775623268698061	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000129932:mpeg21:a0058	1906	Haagsche courant	Advertentie	advertentie	0.5925925925925926	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000135124:mpeg21:a0089	1913	Haagsche courant	Advertentie	advertentie	0.8472222222222222	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000186429:mpeg21:a0060	1911	De Maasbode	P. FEIN HZN.	advertentie	0.7070707070707071	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000187346:mpeg21:a0034	1911	De Maasbode	P. FEIN HZN.	advertentie	0.7076923076923077	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000105555:mpeg21:a0021	1925	Arnhemsche courant	Advertentie	advertentie	0.71875	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000113419:mpeg21:a0020	1874	Delftsche courant	Advertentie	advertentie	0.8622448979591837	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000138393:mpeg21:a0036	1913	Delftsche courant	Advertentie	advertentie	0.8040540540540541	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRANM02:000019035:mpeg21:a0042	1913	Provinciale Geldersche en Nijmeegsche courant	Advertentie	advertentie	0.8304093567251462	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000053007:mpeg21:a0068	1928	Eindhovensch dagblad	Advertentie	advertentie	0.7569444444444444	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000053027:mpeg21:a0045	1928	Eindhovensch dagblad	Advertentie	advertentie	0.7710843373493976	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000057053:mpeg21:a0083	1929	Eindhovensch dagblad	Advertentie	advertentie	0.6890756302521008	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010086113:mpeg21:a0001	1856	Algemeen Handelsblad	DE TENTOONSTELLING VAN NIJVERHEID EN BEELDENDE KUNSTEN VAN ALLE VOLKEN, TE PARIJS.  XV B.  TWEEDE KLASSE, PLANTAARDIGE STOFFEN ZONDER CULTURE BOSCHTEELT JAGT EN VISSCHERIJ.	artikel	0.9110418830044998	nl	01_Natural_history	\N	Landelijk	\N	\N
ddd:110598124:mpeg21:a0037	1928	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	VARSSEVELD. Nieuwe telejoonaansluiting.	artikel	0.8319327731092437	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
MMHCO01:000081899:mpeg21:a0068	1920	Provinciale Overijsselsche en Zwolsche courant	Derde Blad der Provinciale Overijsselsche en Zwolsche Courant Donderdag 28 October 1920. No. 255. Uit en over de Natuur.	artikel	0.9366272824919442	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010134813:mpeg21:a0115	1908	Het nieuws van den dag voor Nederlandsch-Indië	HET NIEUWS VAN DEN DAG Derde Blad. Kongoleesche Fabels.	artikel	0.8673417721518988	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:010930752:mpeg21:a0194	1932	Limburgsch dagblad	Steenmarters.	artikel	0.5416666666666666	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:011153444:mpeg21:a0248	1937	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	Velders’ Thee Tot weerziens op den Brühl.	artikel	0.9294498381877022	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
ddd:110564334:mpeg21:a0044	1924	De Telegraaf	Het Buitenleven. De steenmarter.	artikel	0.5625	nl	01_Natural_history	\N	Landelijk	\N	\N
MMKB08:000127911:mpeg21:a0021	1908	De Preanger-bode	TWEEDE BLAD. De Preanger Bode. ZATERDAG 29 FEBRUARI 1908, No. 51. Redacteur W. F. M. van SCHAIK, te Bandoeng. CONGOLEESCHE FABELS.	artikel	0.9567224466243508	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMSAEN01:000050069:mpeg21:a0007	1923	Twentsch dagblad Tubantia en Enschedesche courant	Twentsch Nieuws Enschede, 25 April.	artikel	0.9214634146341464	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
